,t,z,r,vz,vr,dvz,dvr
0,0.0,40.0,40.0,0.0,0.0,0.0,0.0
1,0.0010000000000000098,75.2200240310903,28.394569458881506,-0.0028197877260234725,0.00029919060106466284,35220.0240310903,-11605.430541118496
2,0.001999999999999543,126.86052501981924,22.955882593898536,-0.0029550961954444336,-0.00012489220253029522,51640.500988728934,-5438.686864982969
3,0.0030000000000001094,183.7854413483468,21.72681693851223,-0.0012984349693950274,-0.00040794306871148655,56924.91632852757,-1229.0656553863073
4,0.004000000000000473,232.0139803108709,22.577198688373187,0.0008174960694739113,-0.00044825346193565885,48228.538962524086,850.3817498609578
5,0.004999999999998871,269.14514023514687,24.00380098413609,0.0021586469157620298,-0.0003171587893542789,37131.15992427598,1426.6022957629048
6,0.005999999999997269,298.1830222479865,25.465363536117593,0.0027144673267877352,-0.0001275503329550543,29037.882012839644,1461.5625519815012
7,0.006999999999995667,321.64387350515005,26.873715488219887,0.0027721860223407294,6.775538185646369e-05,23460.851257163544,1408.3519521022938
8,0.007999999999994878,341.0018056649439,28.258694058252786,0.0025343391995508798,0.00023820160097822569,19357.932159793847,1384.9785700328994
9,0.008999999999997612,357.118132470824,29.655157290349734,0.002165451008427393,0.0003829769200661816,16116.326805880079,1396.4632320969486
10,0.010000000000000347,370.5800457779715,31.083893507969606,0.0017406036092474898,0.0005016785786348927,13461.91330714754,1428.7362176198712
11,0.011000000000003082,381.82824290394564,32.55299898236467,0.0013284475521525981,0.0005966820421528198,11248.197125974117,1469.1054743950644
12,0.012000000000005817,391.228455734071,34.06187575419062,0.0009427326442193614,0.0006696116108768508,9400.212830125383,1508.8767718259533
13,0.013000000000008552,399.0883121202188,35.60918019798942,0.000604239469332191,0.0007321738108586917,7859.856386147783,1547.3044437987937
14,0.014000000000011286,405.6704151276413,37.18881638927519,0.0003080083028298871,0.0007835063806440225,6582.103007422518,1579.6361912857717
15,0.015000000000014021,411.19314057585456,38.80023072969516,5.456188584243574e-05,0.0008269818585324587,5522.7254482132375,1611.4143404199694
16,0.016000000000013503,415.83129988387685,40.44224240970698,-0.00016216523793292619,0.0008671788271520505,4638.159308022296,1642.0116800118194
17,0.017000000000007565,419.73670077930916,42.115153463250635,-0.00034707297865107676,0.000903481919934771,3905.4008954323085,1672.9110535436575
18,0.018000000000001626,423.0307985789736,43.81906944501816,-0.0005054572605160543,0.0009395303820906266,3294.097799664428,1703.9159817675227
19,0.018999999999995687,425.8044791262802,45.560497438514176,-0.0006409946554321979,0.0009737127215490482,2773.6805473066397,1741.427993496018
20,0.019999999999989748,428.1455846627886,47.3348037220926,-0.0007552724790888216,0.0010107098304953466,2341.105536508394,1774.3062835784256
21,0.02099999999998381,430.1179353719471,49.153238068943665,-0.000856434885025851,0.0010476568955163966,1972.3507091584906,1818.4343468510633
22,0.02199999999997787,431.7738758815551,51.01410542432268,-0.000944225631359857,0.0010844404379398082,1655.9405096080015,1860.867355379014
23,0.022999999999971932,433.1559953475988,52.92068218995223,-0.001020927113801661,0.001126938967181557,1382.1194660436618,1906.576765629552
24,0.023999999999965993,434.31796538458974,54.87722114948906,-0.0010888860360818993,0.0011707909716457525,1161.9700369909651,1956.538959536829
