,t,z,r,vz,vr,dvz,dvr
0,0.0,40.0,40.0,0.0,0.0,0.0,0.0
1,0.0010000000000000098,83.29668133147118,27.4528175391863,-0.003427044764708694,0.0002586359383032223,43296.681331471176,-12547.182460813701
2,0.001999999999999543,146.296259769232,22.735329544645992,-0.002992922653803636,-0.0002877803496840494,62999.578437760814,-4717.487994540306
3,0.0030000000000001094,208.8275600165877,22.686425550255876,-0.00024151596070671878,-0.0005472417668732953,62531.30024735572,-48.90399439011617
4,0.004000000000000473,257.5228076930958,24.350393656222536,0.002094081686023928,-0.00044626162143551637,48695.24767650807,1663.96810596666
5,0.004999999999998871,293.83267640906996,26.323351745405034,0.003103474736870941,-0.00018988191596497266,36309.868715974175,1972.958089182498
6,0.005999999999997269,321.6101472134145,28.28799120954909,0.0032244557307041684,8.619817782721429e-05,27777.470804344546,1964.6394641440565
7,0.006999999999995667,343.44981688302704,30.24031108259078,0.0029007508163745306,0.0003180869576514284,21839.669669612533,1952.3198730416882
8,0.007999999999994878,360.9328581005273,32.217762555387935,0.0023968039756324545,0.0005226546196405278,17483.04121750027,1977.4514727971564
9,0.008999999999997612,375.09372279366465,34.24314068933859,0.0018496063567628965,0.0006814108806293554,14160.864693137342,2025.3781339506531
10,0.010000000000000347,386.65825383912244,36.32892065453029,0.0013287406278441273,0.0008122864477430138,11564.531045457783,2085.779965191705
11,0.011000000000003082,396.16080418672556,38.48076666266206,0.0008598836434942267,0.0009149765368990301,9502.550347603119,2151.84600813177
12,0.012000000000005817,404.0088855304655,40.70010845862612,0.00045418016847498444,0.0010025063434908452,7848.081343739921,2219.3417959640556
13,0.013000000000008552,410.51486140733806,42.98909012607646,0.0001024752293440837,0.0010783437629655432,6505.975876872582,2288.9816674503436
14,0.014000000000011286,415.92309272857824,45.35499960341667,-0.00019569044507264635,0.0011465094503592997,5408.2313212401805,2365.9094773402103
15,0.015000000000014021,420.42628212479957,47.80053535463003,-0.0004509119536787517,0.001213107239923171,4503.189396221331,2445.535751213356
16,0.016000000000013503,424.1814781311764,50.33091921374535,-0.0006674989762018049,0.0012778360906038773,3755.1960063768206,2530.383859115318
17,0.017000000000007565,427.30567937394346,52.9585100234774,-0.0008560516203085497,0.0013444607679364224,3124.201242767072,2627.5908097320553
18,0.018000000000001626,429.90445606255,55.68926791290687,-0.0010203217129960353,0.0014112668524245409,2598.776688606563,2730.7578894294693
19,0.018999999999995687,432.05586486759387,58.532472616173436,-0.0011637743283923934,0.001486106401362381,2151.408805043843,2843.2047032665646
20,0.019999999999989748,433.82507172896885,61.49779786887348,-0.00128157539480647,0.0015631428491944706,1769.2068613749825,2965.3252527000404
21,0.02099999999998381,435.2628113475087,64.59872043575274,-0.0014020663011972887,0.0016537805423034863,1437.7396185398652,3100.9225668792624
22,0.02199999999997787,436.4161808274867,67.85001708101527,-0.0015017404348352352,0.0017509991378943208,1153.3694799779823,3251.296645262528
23,0.022999999999971932,437.3193331597272,71.26650659664665,-0.0015909125228089846,0.0018556464637247917,903.1523322404951,3416.4895156313833
24,0.023999999999965993,437.99863982137015,74.86666394524991,-0.0016840302652287075,0.0019690038259562734,679.3066616429542,3600.157348603261
25,0.024999999999960054,438.4775853676238,78.66399958581496,-0.001771263363187737,0.0021064004883236576,478.94554625366936,3797.335640565052
26,0.025999999999954115,438.7716017690187,82.68704838456233,-0.0018527879113908645,0.00224416534542414,294.0164013948561,4023.0487987473675
27,0.026999999999948177,438.89564762589947,86.9575503259191,-0.0019290472169158836,0.0024134483584790823,124.04585688079806,4270.50194135677
28,0.027999999999942238,438.8586390568235,91.50671540651183,-0.0020095891468231374,0.002603499221464923,-37.00856907596517,4549.165080592729
29,0.0289999999999363,438.6630283176445,96.36863213091374,-0.002085890947687506,0.002819484622148512,-195.61073917901697,4861.916724401908
30,0.02999999999993036,438.3099999623096,101.58721498602813,-0.0021911825866814095,0.003089740088790522,-353.02835533491367,5218.582855114391
31,0.03099999999992442,437.79303498769485,107.21224050381738,-0.002270208034993576,0.0033786703524623578,-516.9649746147229,5625.025517789253
