,t,z,r,vz,vr,dvz,dvr
0,0.0,40.0,40.0,0.0,0.0,0.0,0.0
1,0.0010000000000000098,61.06279955783597,30.666175172491194,-0.001700914842770391,0.000297562403606717,21062.799557835973,-9333.824827508806
2,0.001999999999999543,90.05250454919077,24.692150205576468,-0.0020536043814430565,9.831573131125519e-05,28989.704991354796,-5974.024966914726
3,0.0030000000000001094,127.13781116590597,21.319194619729274,-0.001990821730079502,-8.052174882844348e-05,37085.3066167152,-3372.9555858471945
4,0.004000000000000473,167.84548868893788,19.966765333146896,-0.0012874398970056332,-0.00021694879947602811,40707.6775230319,-1352.4292865823782
5,0.004999999999998871,205.2520650374855,19.910469888791795,-0.0002463110684498907,-0.0002778760406816208,37406.57634854762,-56.2954443551007
6,0.005999999999997269,236.05315140424298,20.43144621693068,0.0006635429244294286,-0.0002677013595679852,30801.08636675749,520.976328138886
7,0.006999999999995667,261.0451050472093,21.07387938315628,0.001288475399000677,-0.00021478519508706423,24991.95364296631,642.4331662256009
8,0.007999999999994878,282.0126811981006,21.675567077682786,0.001662284592571197,-0.0001431630629614272,20967.576150891317,601.687694526504
9,0.008999999999997612,300.21161558615825,22.202851724679135,0.001839044901077343,-6.56538814613286e-05,18198.934388057634,527.2846469963497
10,0.010000000000000347,316.47750549212645,22.6720620587771,0.0018762023813131447,1.0565671270767788e-05,16265.889905968208,469.2103340979657
11,0.011000000000003082,331.1801421134725,23.113174397513262,0.001801587223993765,8.327823841359682e-05,14702.636621346073,441.11233873616135
12,0.012000000000005817,344.44110449857334,23.553361005024726,0.001656398606025544,0.00014606233659348415,13260.962385100811,440.18660751146393
13,0.013000000000008552,356.40087359246985,24.00996291284514,0.001459904336268778,0.00020216980349630474,11959.769093896512,456.60190782041354
14,0.014000000000011286,367.01130455302456,24.494018572460504,0.0012410541603122846,0.0002489732118531359,10610.43096055471,484.05565961536473
15,0.015000000000014021,376.3691945686906,25.004993191187395,0.0010210339939634259,0.0002860607134797509,9357.890015666044,510.97461872689104
16,0.016000000000013503,384.51447826853683,25.53972641061,0.0008092306419615531,0.00031544510963308985,8145.283699846232,534.7332194226055
17,0.017000000000007565,391.57898879083507,26.09349083571101,0.0006132750972161265,0.0003403797242781654,7064.510522298236,553.7644251010079
18,0.018000000000001626,397.6613068322447,26.6580916974317,0.00043927183124296636,0.0003598107275415057,6082.318041409622,564.6008617206917
19,0.018999999999995687,402.89103962338606,27.231582626043064,0.0002837461221958688,0.0003747040574092731,5229.732791141373,573.4909286113634
20,0.019999999999989748,407.38268559500506,27.80622749325221,0.00014918909552029194,0.00038677832368230573,4491.645971618993,574.6448672091446
21,0.02099999999998381,411.23880903027805,28.378495612958204,3.228578835619223e-05,0.0003969104044443466,3856.123435272991,572.2681197059956
22,0.02199999999997787,414.5522221935473,28.95110649582648,-6.858133102426574e-05,0.0004060133304677279,3313.4131632692747,572.6108828682754
23,0.022999999999971932,417.40436522469776,29.518414403055658,-0.000155048741683837,0.00041445638035189246,2852.143031150433,567.3079072291785
24,0.023999999999965993,419.8587715270738,30.078559578823615,-0.00023030180650032348,0.00042123239527712685,2454.4063023760714,560.145175767957
25,0.024999999999960054,421.9760279916274,30.640909102323576,-0.0002951536274891908,0.0004283951250490942,2117.256464553577,562.3495234999609
26,0.025999999999954115,423.80847673940434,31.19571314960058,-0.0003507529269903827,0.0004345096134337302,1832.448747776937,554.8040472770026
27,0.026999999999948177,425.3882779061673,31.746601883530502,-0.0003998379476489245,0.00044141357632569386,1579.801166762934,550.8887339299235
28,0.027999999999942238,426.7596854622505,32.29683466954384,-0.0004409132818430928,0.00044713477907313437,1371.407556083227,550.2327860133391
29,0.0289999999999363,427.9418210234605,32.847336300066445,-0.00047804407951095593,0.00045403620645914085,1182.135561209975,550.5016305226036
30,0.02999999999993036,428.9697836150061,33.38637786722825,-0.0005087934644571172,0.00046044196443744486,1027.962591545645,539.041567161803
31,0.03099999999992442,429.8613646056797,33.928138519346476,-0.0005373635330647232,0.00046655603898957,891.5809906735603,541.7606521182279
32,0.03199999999991848,430.6362168257197,34.477092901954165,-0.000560339312078487,0.0004727044497512632,774.8522200400316,548.9543826076897
33,0.032999999999912544,431.30504229752137,35.01426015000811,-0.0005823995421495397,0.000480558517247117,668.8254718016537,537.1672480539473
34,0.033999999999906605,431.8775096908647,35.57002464375137,-0.0006007438354884353,0.0004869736984183398,572.4673933433451,555.7644937432542
35,0.034999999999900666,432.38741669437417,36.1097455045026,-0.0006169612597294014,0.0004943390697545836,509.90700350945417,539.7208607512312
36,0.03599999999989473,432.8098336046033,36.66909263624757,-0.00063173967291584,0.0005012145054763286,422.41691022911704,559.3471317449712
37,0.03699999999988879,433.19130325483326,37.215274926302754,-0.0006434565499292933,0.000509457217035888,381.4696502299739,546.1822900551851
38,0.03799999999988285,433.50769160515,37.775074799483946,-0.0006556198056667414,0.0005153719036751344,316.3883503167426,559.7998731811913
39,0.03899999999987691,433.7779010030678,38.33458579372041,-0.0006637550294412252,0.0005240476251260425,270.2093979178244,559.5109942364616
40,0.03999999999987097,434.0211650975309,38.90186777801614,-0.0006738407350559781,0.0005326519241313989,243.26409446308614,567.2819842957324
41,0.04099999999986503,434.2093401583276,39.45333584941159,-0.000679556832795173,0.0005407055250815734,188.17506079670923,551.4680713954476
42,0.041999999999859094,434.3874127306736,40.02191452622287,-0.0006877081931252797,0.0005485560264149016,178.07257234596818,568.5786768112848
43,0.042999999999853156,434.5224388760852,40.6133381600082,-0.0006938891408219304,0.000555843375735696,135.02614541158664,591.4236337853254
44,0.04399999999984722,434.6370527624687,41.180320066379636,-0.0006985074567211823,0.0005647254564539569,114.61388638355174,566.9819063714385
45,0.04499999999984128,434.7296213704948,41.76148358109572,-0.0007041222319248112,0.0005737929152553835,92.56860802605615,581.1635147160814
46,0.04599999999983534,434.8144754043455,42.35511522021102,-0.000707037582770033,0.0005828936611241741,84.85403385071777,593.6316391153014
47,0.0469999999998294,434.8646131531111,42.94255458274256,-0.0007118921549928548,0.0005920964818969,50.13774876562138,587.4393625315406
48,0.04799999999982346,434.9042476982326,43.551498623930456,-0.0007142906081217931,0.0006017912827375444,39.63454512148701,608.9440411878968
49,0.04899999999981752,434.9511274365293,44.1614138531836,-0.0007180652390815155,0.0006112937954814418,46.87973829669545,609.9152292531471
50,0.049999999999811584,434.9552944064135,44.76108108813628,-0.0007213291922941152,0.0006207232886809142,4.166969884181526,599.6672349526762
51,0.050999999999805645,434.9628068085566,45.38191246422366,-0.0007219758140029701,0.000630744883871396,7.512402143106556,620.8313760873807
52,0.051999999999799706,434.9734180002439,46.011873351119675,-0.0007259863243354504,0.0006407786128602484,10.61119168730329,629.9608868960149
53,0.05299999999979377,434.9519946899232,46.62812306991259,-0.0007276867017143385,0.0006505701460852339,-21.42331032069933,616.2497187929148
54,0.05399999999978783,434.932438284165,47.261858706715884,-0.0007285038174765267,0.0006609563387937785,-19.556405758180517,633.7356368032943
55,0.05499999999978189,434.918417379638,47.91382335577259,-0.0007318033444720442,0.0006715604796111111,-14.020904527001221,651.9646490567084
56,0.05599999999977595,434.88310785718414,48.55258613669321,-0.000732093406350849,0.0006818441460610665,-35.30952245387198,638.7627809206151
57,0.05699999999977001,434.8366135461512,49.20273378089314,-0.0007333745592170487,0.0006926515430157855,-46.4943110329159,650.147644199933
58,0.057999999999764074,434.80525149362563,49.875771564465595,-0.0007361514248792004,0.0007038074609097547,-31.36205252559421,673.0377835724539
59,0.058999999999758135,434.7603527665435,50.529612978622026,-0.0007357710430609263,0.0007145166790117068,-44.89872708211351,653.8414141564317
60,0.059999999999752196,434.6900196542125,51.17267224378861,-0.0007369601629666806,0.0007253523284357779,-70.33311233101358,643.0592651665847
61,0.06099999999974626,434.64549586695716,51.83191724454923,-0.0007392598803800382,0.0007364665146554083,-44.52378725534345,659.2450007606203
62,0.06199999999974032,434.5985808206886,52.49458876805352,-0.0007381999306382048,0.000747506300708932,-46.91504626856613,662.6715235042866
63,0.06299999999975173,434.5132734886627,53.151349091608836,-0.0007398822898938645,0.0007587324646681754,-85.30733202587726,656.7603235553179
64,0.06399999999978048,434.4538803718138,53.830537292289364,-0.0007417266886274679,0.0007714803052818207,-59.393116848923455,679.1882006805281
